rule_id,file,change_type,rule_content,commit_message,co-changed_files,tier_1
E20_07,.cursorrules,added,"- Authentication: JWT-based stateless authentication
- Security: Industry-standard security practices",No commit message provided,"modified .cursorrules 298 122
modified app/package-lock.json 54 0
modified app/package.json 1 0
modified app/src/App.js 34 80
added app/src/components/auth/AuthForms.css 163 0
added app/src/components/auth/LoginForm.jsx 134 0
added app/src/components/auth/ProtectedRoute.jsx 31 0
added app/src/components/auth/RegisterForm.jsx 242 0
added app/src/components/layout/Header.css 79 0
added app/src/components/layout/Header.jsx 37 0
added app/src/context/AuthContext.jsx 98 0
added app/src/pages/HomePage.jsx 38 0
added app/src/pages/LoginSuccessPage.css 279 0
added app/src/pages/LoginSuccessPage.jsx 139 0
added app/src/pages/TodoPage.jsx 25 0
added app/src/services/authService.js 89 0
modified backend/build.gradle 5 0
added backend/src/main/java/com/example/todoapp/config/DataInitializer.java 120 0
added backend/src/main/java/com/example/todoapp/config/JwtConfig.java 16 0
added backend/src/main/java/com/example/todoapp/config/SecurityConfig.java 73 0
added backend/src/main/java/com/example/todoapp/controller/AuthController.java 46 0
added backend/src/main/java/com/example/todoapp/dto/auth/AuthResponseDto.java 17 0
added backend/src/main/java/com/example/todoapp/dto/auth/LoginRequestDto.java 18 0
added backend/src/main/java/com/example/todoapp/dto/auth/RegisterRequestDto.java 32 0
added backend/src/main/java/com/example/todoapp/dto/auth/UserProfileDto.java 25 0
added backend/src/main/java/com/example/todoapp/dto/common/ApiResponseDto.java 28 0
added backend/src/main/java/com/example/todoapp/dto/common/ErrorResponseDto.java 21 0
added backend/src/main/java/com/example/todoapp/entity/Role.java 24 0
modified backend/src/main/java/com/example/todoapp/entity/Todo.java 6 0
added backend/src/main/java/com/example/todoapp/entity/User.java 69 0
added backend/src/main/java/com/example/todoapp/repository/RoleRepository.java 13 0
added backend/src/main/java/com/example/todoapp/repository/UserRepository.java 21 0
added backend/src/main/java/com/example/todoapp/security/CustomUserDetailsService.java 24 0
added backend/src/main/java/com/example/todoapp/security/JwtAuthenticationEntryPoint.java 46 0
added backend/src/main/java/com/example/todoapp/security/JwtAuthenticationFilter.java 61 0
added backend/src/main/java/com/example/todoapp/security/UserPrincipal.java 63 0
added backend/src/main/java/com/example/todoapp/service/AuthService.java 17 0
added backend/src/main/java/com/example/todoapp/service/JwtService.java 17 0
added backend/src/main/java/com/example/todoapp/service/impl/AuthServiceImpl.java 131 0
added backend/src/main/java/com/example/todoapp/service/impl/JwtServiceImpl.java 88 0
modified backend/src/main/resources/application.properties 10 7",Unclear
E6_62,.cursor/rules/general.mdc,added,When debugging a TypeScript error first run npx nuxi prepare to ensure all of Nuxt's autogenerated types are available.,feat: nuxi prepare cursor rule,modified .cursor/rules/general.mdc 3 1,Clear
E1_09,.cursor/rules/cursor_project_rules.mdc,added,6. Delete the `.md` version of the file,feat: refine primary project rules,"modified .cursor/rules/cursor_project_rules.mdc 9 6
modified .cursor/rules/project_instruction_generator.mdc 46 10",Clear
E1_55,.cursor/rules/project_instruction_generator.mdc,modified,"- - All necessary cursor rules have been established
+ - All necessary cursor rules have been copied and adapted",feat: adjust example rules,"modified .cursor/rules/cursor_project_rules.mdc 4 4
modified .cursor/rules/project_instruction_generator.mdc 16 9
renamed .cursor/rules/date_checking.mdc example_rules/date_checking.mdc 0 0
renamed .cursor/rules/documentation.mdc example_rules/documentation.mdc 0 0
renamed .cursor/rules/git_workflow.mdc example_rules/git_workflow.mdc 0 0
renamed .cursor/rules/project_journal.mdc example_rules/project_journal.mdc 0 0
renamed .cursor/rules/project_plan.mdc example_rules/project_plan.mdc 0 0",Clear
E21_10,.cursor/rules/project-structure.mdc,added,`src/utils`: Helper functies en utilities,project-structure,modified .cursor/rules/project-structure.mdc 29 0,Unclear
E51_14,.kiro/steering/tech.md,added,Don't use `update()` on focus handles - use proper listener pattern,step 6: hover pile and deal cards (the code is getting gnarly).,"modified .kiro/specs/solitaire-game/tasks.md 1 1
modified .kiro/steering/tech.md 41 1
modified src/game/state.rs 253 1
modified src/main.rs 149 6
modified src/ui/mod.rs 200 33",Clear
E50_20,.cursor/rules/angular-developer.mdc,deleted,**`computed()` for Derived State:** Leverage `computed()` for any state that can be derived from other signals.,"Enhance Angular Developer Guidelines with Modern Best Practices
- Updated the Angular Developer rules to reflect current best practices, emphasizing maintainability, performance, and accessibility.
- Introduced critical sections on deprecated patterns to avoid, including old decorators and structural directives.
- Expanded guidelines on TypeScript best practices, Angular architecture, and state management with signals.
- Improved clarity and structure of task generation rules for creating actionable task lists from PRDs.
This update aims to ensure adherence to modern Angular standards and improve developer efficiency.","modified .cursor/rules/angular-developer.mdc 444 134
modified .cursor/rules/generate-task-list.mdc 130 37",Unclear
E2_186,.cursorrules,deleted,"Remove unused imports, variables, and dead code",It finally works... again,"modified .cursorrules 149 151
modified .husky/pre-commit 14 14
deleted .prettierignore 0 58
deleted .prettierrc.js 0 99
modified CHANGELOG.md 316 19
deleted LINTING.md 0 148
modified README.md 182 442
deleted __tests__/runners/axe-test-runner.test.ts 0 562
deleted __tests__/services/brand-compliance-service.test.ts 0 372
deleted __tests__/services/configuration-service.test.ts 0 371
deleted __tests__/services/error-handler-service.test.ts 0 388
deleted __tests__/services/file-operations-service.test.ts 0 575
deleted __tests__/services/security-validation-service.test.ts 0 479
deleted cli.ts 0 88
added docs/AI_DEVELOPMENT_GUIDE.md 331 0
added docs/ARCHITECTURE_DIAGRAM.md 351 0
added docs/DEPENDENCY_MAP.md 328 0
added docs/DOCUMENTATION_SYSTEM.md 265 0
added docs/PROJECT_OVERVIEW.md 65 0
added docs/QUICK_REFERENCE.md 402 0
added docs/README.md 156 0
deleted eslint.config.js 0 46
deleted jest.config.js 0 84
deleted jest.setup.ts 0 115
added nodemon.json 16 0
modified package-lock.json 2141 9387
modified package.json 36 63
modified playwright.config.ts 1 2
modified playwright/tests/axe-core-analysis.spec.ts 1 1
modified playwright/tests/comprehensive-reporting.spec.ts 100 351
modified playwright/tests/pa11y-analysis.spec.ts 1 1
modified playwright/tests/pre-crawl.spec.ts 23 250
deleted playwright/tests/utils/accessibility-helpers.ts 0 1643
deleted playwright/tests/utils/global-teardown.ts 0 98
deleted playwright/tests/utils/processors/violation-processor.ts 0 782
deleted playwright/tests/utils/runners/pa11y-reporters.ts 0 467
deleted playwright/tests/utils/runners/tenon-test-runner.ts 0 469
deleted playwright/tests/utils/runners/wave-test-runner.ts 0 367
deleted playwright/tests/utils/services/brand-compliance-service.ts 0 243
deleted playwright/tests/utils/services/configuration-service.ts 0 328
deleted playwright/tests/utils/site-wide-pdf-generator.ts 0 2095
deleted scripts/README.md 0 262
deleted scripts/changelog-add.ts 0 127
added scripts/dev-setup.js 75 0
deleted scripts/pre-commit-hook.ts 0 122
deleted scripts/prepare-release.ts 0 217
added scripts/update-docs.js 303 0
deleted scripts/validate-versions.ts 0 300
deleted scripts/version-bump.ts 0 365
deleted src/cli/accessibility-test-cli.ts 0 425
modified src/core/types/common.ts 147 100
modified src/core/utils/browser-manager.ts 92 12
deleted src/core/utils/performance-monitor.ts 0 681
deleted src/services/api/accessibility-testing-api.ts 0 486
deleted src/services/api/crawling-service.ts 0 422
deleted src/services/api/reporting-service.ts 0 399
deleted src/services/orchestration/parallel-analyzer.ts 0 272
deleted src/services/orchestration/workflow-orchestrator.ts 0 519
renamed src/services/analysis/accessibility-tool.ts src/utils/analysis/accessibility-tool.ts 1 1
renamed src/services/analysis/tool-orchestrator.ts src/utils/analysis/tool-orchestrator.ts 5 4
renamed playwright/tests/utils/analyzers/page-analyzer.ts src/utils/analyzers/page-analyzer.ts 22 28
renamed src/services/api/analysis-service.ts src/utils/api/analysis-service.ts 18 31
renamed playwright/tests/utils/site-crawler.ts src/utils/crawler/site-crawler.ts 39 77
renamed playwright/tests/utils/accessibility-test-orchestrator.ts src/utils/orchestration/accessibility-test-orchestrator.ts 49 117
renamed src/services/orchestration/analysis-cache.ts src/utils/orchestration/analysis-cache.ts 2 28
renamed src/services/orchestration/analysis-worker.ts src/utils/orchestration/analysis-worker.ts 21 23
added src/utils/orchestration/parallel-analyzer.ts 637 0
renamed src/services/orchestration/smart-batcher.ts src/utils/orchestration/smart-batcher.ts 36 71
renamed src/services/orchestration/task-queue.ts src/utils/orchestration/task-queue.ts 45 29
added src/utils/orchestration/workflow-orchestrator.ts 962 0
renamed playwright/tests/utils/page-list-cache.ts src/utils/page-list-cache.ts 7 4
added src/utils/processors/violation-processor.ts 439 0
renamed playwright/tests/utils/pdf-generators/pdf-orchestrator.ts src/utils/reporting/pdf-generators/pdf-orchestrator.ts 46 109
renamed playwright/tests/utils/pdf-generators/pdf-template-generator.ts src/utils/reporting/pdf-generators/pdf-template-generator.ts 26 82
renamed playwright/tests/utils/runners/axe-test-runner.ts src/utils/runners/axe-test-runner.ts 109 107
renamed playwright/tests/utils/runners/pa11y-test-runner.ts src/utils/runners/pa11y-test-runner.ts 75 83
added src/utils/services/configuration-service.ts 172 0
renamed playwright/tests/utils/services/error-handler-service.ts src/utils/services/error-handler-service.ts 75 45
renamed playwright/tests/utils/services/file-operations-service.ts src/utils/services/file-operations-service.ts 184 0
renamed playwright/tests/utils/services/security-validation-service.ts src/utils/services/security-validation-service.ts 0 0
renamed playwright/tests/utils/test-setup-util.ts src/utils/test-setup-util.ts 0 0
added src/web/server.ts 496 0
added tsc-alias.config.js 8 0
modified tsconfig.json 27 32",Unclear
E44_15,.cursorrules,added,# Project: Apache Solr 9.1 Suggester with PHP 8.1,Tests and improvements,"modified .cursorrules 38 0
modified docker-compose.yml 0 2
modified docker/php/Dockerfile 5 0
modified phpunit.xml 16 16
modified src/App/Application.php 1 1
modified src/App/Console/Commands/IngestNamesCommand.php 8 3
modified src/App/Console/Kernel.php 2 2
modified src/App/Controller/SuggesterController.php 14 16
modified src/App/Exceptions/Handler.php 1 1
modified src/App/Http/Kernel.php 1 1
modified src/App/Providers/AppServiceProvider.php 1 1
modified src/App/Providers/DatabaseServiceProvider.php 2 2
modified src/App/Providers/RouteServiceProvider.php 1 1
renamed src/App/Service/SuggesterService.php src/App/Services/SuggesterService.php 25 12
modified storage/logs/laravel.log 0 1467
added tests/Console/Commands/IngestNamesCommandTest.php 81 0
modified tests/Controller/SuggesterControllerTest.php 103 55
added tests/Exceptions/HandlerTest.php 98 0
modified tests/Mock/MockSolrClient.php 47 19
added tests/Providers/ServiceProvidersTest.php 167 0
modified tests/Service/SuggesterServiceIntegrationTest.php 17 116
modified tests/Service/SuggesterServiceTest.php 57 42
modified tests/Service/SuggesterServiceUnitTest.php 38 53",Unclear
E6_20,.cursor/rules/components.mdc,added,Organize base/general that are NOT ShadCN components within `app/components/Base`,shadcn ui,"modified .cursor/rules/components.mdc 62 6
modified app/components/ui/alert-dialog/AlertDialogAction.vue 13 8
modified app/components/ui/alert-dialog/AlertDialogCancel.vue 12 12
modified app/components/ui/calendar/CalendarCellTrigger.vue 33 24
modified app/components/ui/calendar/CalendarNextButton.vue 19 15
modified app/components/ui/calendar/CalendarPrevButton.vue 19 15
modified app/components/ui/carousel/CarouselNext.vue 27 21
modified app/components/ui/carousel/CarouselPrevious.vue 27 21
modified app/components/ui/command/CommandDialog.vue 25 14
modified app/components/ui/form/FormLabel.vue 8 11
modified app/components/ui/pagination/PaginationFirst.vue 27 16
modified app/components/ui/pagination/PaginationItem.vue 27 19
modified app/components/ui/pagination/PaginationLast.vue 27 16
modified app/components/ui/pagination/PaginationNext.vue 27 16
modified app/components/ui/pagination/PaginationPrevious.vue 27 16
modified app/components/ui/range-calendar/RangeCalendarCellTrigger.vue 37 26
modified app/components/ui/range-calendar/RangeCalendarNextButton.vue 23 15
modified app/components/ui/range-calendar/RangeCalendarPrevButton.vue 23 15
modified app/components/ui/sidebar/Sidebar.vue 48 34
modified app/components/ui/sidebar/SidebarInput.vue 6 9
modified app/components/ui/sidebar/SidebarMenuButton.vue 30 16
modified app/components/ui/sidebar/SidebarMenuSkeleton.vue 8 8
modified app/components/ui/sidebar/SidebarSeparator.vue 5 5
modified app/components/ui/sidebar/SidebarTrigger.vue 8 8
modified app/components/ui/toggle-group/ToggleGroup.vue 30 18
modified app/components/ui/toggle-group/ToggleGroupItem.vue 31 22
modified nuxt.config.ts 5 4
modified package-lock.json 524 3
modified package.json 1 0",Unclear
E50_84,.cursor/rules/process-task-list.mdc,added,"## Required Responses

Always end sub-task completion with:
""✅ Task X.Y completed: [brief description]

May I proceed with Task X.Z: [next task description]?""","Refactor task management rules for clarity and protocol adherence
- Updated task management guidelines to emphasize single sub-task execution and user confirmation before proceeding.
- Revised completion protocols for sub-tasks and parent tasks to ensure clear communication and accurate task tracking.
- Introduced new sections for forbidden actions and required responses to enhance task management integrity.
This update aims to improve the overall task management process and user interaction.",modified .cursor/rules/process-task-list.mdc 32 42,Clear
